UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
54012970,222,3000,ירושלים,ישיבת - קהל חסידים,,13,5340,220121.91122700000,631613.43349400000,0,,220121.91122700000,631613.43349400000
53962205,222,6100,בני ברק,ישיבת - היכל אברהם,,13,5340,185249.16132700001,665977.44939400000,0,,185249.16132700001,665977.44939400000
53958308,222,8500,רמלה,"ישיבה - ע""ש הרב אלעזר הלוי",,13,5340,186551.11682699999,648589.26509400003,0,,186551.11682699999,648589.26509400003
53960097,222,70,אשדוד,ישיבת - פיטסבורג,,13,5340,167639.14692699999,634008.01999399997,0,,167639.14692699999,634008.01999399997
53957714,222,6100,בני ברק,ישיבה,Yeshiva,13,5340,184984.34702700001,665042.93269399996,0,,184984.34702700001,665042.93269399996
53959984,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220508.14502699999,632771.14849399996,0,,220508.14502699999,632771.14849399996
53959998,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220066.41452699999,633238.84909399995,0,,220066.41452699999,633238.84909399995
53961585,222,6100,בני ברק,ישיבת - קול יעקב,,13,5340,185270.24302699999,665908.60149399994,0,,185270.24302699999,665908.60149399994
53961342,222,6100,בני ברק,ישיבת - זכרון סיני,,13,5340,184991.44152699999,665466.51729400002,0,,184991.44152699999,665466.51729400002
53960046,222,6200,בת ים,ישיבה - פאר יפית,Peer Yafit Yeshiva,13,5340,177603.97682700001,658021.02519399999,0,,177603.97682700001,658021.02519399999
53962284,222,6100,בני ברק,ישיבת - חכמת שלמה,,13,5340,184394.03212700001,665513.68809399998,0,,184394.03212700001,665513.68809399998
53958490,222,6100,בני ברק,ישיבת - תפארת ציון,,13,5340,184074.19672700000,665621.85539399995,0,,184074.19672700000,665621.85539399995
53959927,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221049.54042700000,632525.49519399996,0,,221049.54042700000,632525.49519399996
54013069,222,3000,ירושלים,ישיבה - מוסדות קול יהודה,,13,5340,216330.74002699999,632228.03639400005,0,,216330.74002699999,632228.03639400005
54013237,222,6100,בני ברק,ישיבת - דרכי משה אברהם,,13,5340,184561.58042700001,665504.68329399999,0,,184561.58042700001,665504.68329399999
54013241,222,6100,בני ברק,ישיבת - גאון צבי,,13,5340,184508.85552700001,665683.67629400000,0,,184508.85552700001,665683.67629400000
53961174,222,6100,בני ברק,ישיבה,Yeshiva,13,5340,184714.16162699999,664317.08479400002,0,,184714.16162699999,664317.08479400002
53962231,222,7900,פתח תקווה,ישיבה - דגל ראובן,Degel Reuven Yeshiva,13,5340,189072.28052700000,665818.11779399996,0,,189072.28052700000,665818.11779399996
53959357,222,0,,ישיבה - חכמת התורה,,13,5340,203577.65852699999,648998.28709400003,0,,203577.65852699999,648998.28709400003
53963270,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220641.32862700001,632988.59819399996,0,,220641.32862700001,632988.59819399996
53960168,222,6100,בני ברק,ישיבת - כתר שלמה,,13,5340,184885.56912700000,664586.83589400002,0,,184885.56912700000,664586.83589400002
54013016,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221187.45472700000,633081.44869400002,0,,221187.45472700000,633081.44869400002
54013532,222,6100,בני ברק,ישיבת - סלבודקה כנסת,,13,5340,183940.30192699999,666399.39249400003,0,,183940.30192699999,666399.39249400003
53959554,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221174.72092699999,632615.25429399998,0,,221174.72092699999,632615.25429399998
54012975,222,0,,ישיבה - ברכת משה,,13,5340,228450.27802699999,632946.28949400003,0,,228450.27802699999,632946.28949400003
53960003,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220080.58662700001,632776.32159399998,0,,220080.58662700001,632776.32159399998
54013433,222,6100,בני ברק,כולל - יד שלמה,,13,5340,184983.55562699999,664822.90879400005,0,,184983.55562699999,664822.90879400005
53962052,222,6100,בני ברק,כולל - כתב סופר ערלוי,,13,5340,184431.66142700001,666193.06849400001,0,,184431.66142700001,666193.06849400001
54012964,222,709,תפרח,ישיבת - תושיה לצעירים,,13,5340,169798.15772700001,581798.08769399999,0,,169798.15772700001,581798.08769399999
53962119,222,801,חמד,ישיבה,Yeshiva,13,5340,185041.69872700001,658328.18479400000,0,,185041.69872700001,658328.18479400000
53957883,222,6100,בני ברק,ישיבת - רבינו חיים עוזר,,13,5340,185037.72952699999,665065.62459400005,0,,185037.72952699999,665065.62459400005
53959562,222,3000,ירושלים,ישיבת - המאירי,,13,5340,218509.83712700001,632652.60539399995,0,,218509.83712700001,632652.60539399995
54012978,222,7900,פתח תקווה,ישיבת - עטרת שלמה,,13,5340,191802.72132700001,663996.99059399997,2014,2015-07,191802.72132700001,663996.99059399997
53959369,222,2610,בית שמש,ישיבת - זכרון דוד,,13,5340,199770.31332700001,624220.17639399995,0,,199770.31332700001,624220.17639399995
53959371,222,3000,ירושלים,ישיבה - מרכז הרב,,13,5340,218721.06912700000,632805.78589399997,0,,218721.06912700000,632805.78589399997
54013121,222,3000,ירושלים,ישיבה - סוכת דויד,,13,5340,220427.10182700001,632640.02919399994,0,,220427.10182700001,632640.02919399994
53958571,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221181.46302699999,632509.18099400005,0,,221181.46302699999,632509.18099400005
53958575,222,8400,רחובות,ישיבה - לצעירים,,13,5340,182972.19362700000,644394.12379400001,0,,182972.19362700000,644394.12379400001
53959431,222,3000,ירושלים,ישיבת - תכלת אדם,,13,5340,218281.12282700001,632839.04339400004,0,,218281.12282700001,632839.04339400004
53960384,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,218857.43632700000,636129.24939400004,0,,218857.43632700000,636129.24939400004
53961074,222,6100,בני ברק,ישיבת - סטריקוב,,13,5340,184709.33992699999,666142.94799400005,0,,184709.33992699999,666142.94799400005
53960227,222,9000,באר שבע,ישיבה - פורת יוסף,,13,5340,181243.65042699999,573130.20009399997,0,,181243.65042699999,573130.20009399997
53959639,222,6100,בני ברק,ישיבת - שמחת עולם,,13,5340,184900.28082700001,666217.10919400002,0,,184900.28082700001,666217.10919400002
53959392,222,3000,ירושלים,ישיבת - בעלז,,13,5340,219799.93892700001,632553.28949400003,0,,219799.93892700001,632553.28949400003
54013105,222,7900,פתח תקווה,ישיבה - נתיבות התלמוד,Netivot HaTalmud Yeshiva,13,5340,190766.13212699999,665756.39059400000,0,,190766.13212699999,665756.39059400000
53960394,222,2630,קריית גת,כולל - אוהלי יעקוב יורה דעה,,13,5340,177491.30802699999,613438.91409400001,0,,177491.30802699999,613438.91409400001
53958891,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221269.91912700000,633165.40929400001,0,,221269.91912700000,633165.40929400001
53958906,222,2530,באר יעקב,"מרכז תורני ע""ש הרב הגאון סעדיה בן יוסף",,13,5340,184536.65412699999,649702.47039399995,0,,184536.65412699999,649702.47039399995
53958950,222,5000,תל אביב -יפו,"ישיבה - הרמב""ם ובית יוסף",,13,5340,180492.52382700000,665222.30399399996,0,,180492.52382700000,665222.30399399996
53960274,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220298.22282699999,633003.07199400000,0,,220298.22282699999,633003.07199400000
54013096,222,3000,ירושלים,ישיבת - בית יוסף צבי,,13,5340,220867.35382700001,632710.67389400001,0,,220867.35382700001,632710.67389400001
53968629,222,1031,שדרות,כולל - אוהל יצחק,Ohel Yitshak Kolel,13,5340,161603.09712699999,604148.75129399996,0,,161603.09712699999,604148.75129399996
53969734,222,709,תפרח,ישיבה,Yeshiva,13,5340,168923.71482699999,581580.20809400000,0,,168923.71482699999,581580.20809400000
54013916,222,6100,בני ברק,ישיבת - יוסף דעת,,13,5340,184878.31122700000,664570.87199400004,0,,184878.31122700000,664570.87199400004
53971207,222,803,יושיביה,ישיבה,Yeshiva,13,5340,162760.29882699999,594874.77039399999,0,,162760.29882699999,594874.77039399999
53969226,222,2200,דימונה,ישיבת - הסדר מגן דוד,,13,5340,202718.72452700001,552798.64639400004,0,,202718.72452700001,552798.64639400004
54014789,222,6100,בני ברק,ישיבת - לדרמן,,13,5340,184766.70092700000,665079.02459399996,0,,184766.70092700000,665079.02459399996
53969057,222,6100,בני ברק,ישיבת - היכל רוזנטל,,13,5340,184546.44892699999,664860.90749400004,0,,184546.44892699999,664860.90749400004
53969909,222,3000,ירושלים,ישיבה - סירת יוסף,,13,5340,220405.64492699999,632930.35229399998,0,,220405.64492699999,632930.35229399998
53969916,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220521.89512700000,634190.15079400002,0,,220521.89512700000,634190.15079400002
53970626,222,2660,יבנה,ישיבה - תמימי מנחם,,13,5340,175717.90662699999,643074.71349400003,0,,175717.90662699999,643074.71349400003
54014791,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220644.96932700000,633350.29359400005,0,,220644.96932700000,633350.29359400005
54013977,222,2300,קרית טבעון,כולל - היכל שלמה,,13,5340,213677.71102700001,736762.76509400003,2014,2015-07,213677.71102700001,736762.76509400003
53971562,222,3000,ירושלים,ישיבת - נהר מטהר,,13,5340,218958.42862699999,629352.37199400004,0,,218958.42862699999,629352.37199400004
53971577,222,3000,ירושלים,"ישיבת - הגרנ""ט",,13,5340,220407.88892699999,635703.20009399997,0,,220407.88892699999,635703.20009399997
53970700,222,3000,ירושלים,ישיבת - קדשת משה,,13,5340,223739.07592700000,638884.61359399999,2014,2015-07,223739.07592700000,638884.61359399999
53973584,222,2610,בית שמש,כולל - חושן משפט,,13,5340,199461.89082700000,627612.46259400004,0,,199461.89082700000,627612.46259400004
53968537,222,7100,אשקלון,ישיבת - אהבת ציון,,13,5340,157759.75232699999,618379.66719399998,0,,157759.75232699999,618379.66719399998
53967721,222,0,,ישיבה - תפארת יצחק,,13,5340,210973.81162699999,622545.37389399996,0,,210973.81162699999,622545.37389399996
54014951,222,70,אשדוד,"כולל - חב""ד אשל",,13,5340,166391.36412700001,631132.98289400002,0,,166391.36412700001,631132.98289400002
53970499,222,2610,בית שמש,כולל - אברכים משכן מנחם,,13,5340,199428.16232700000,625783.53699399997,0,,199428.16232700000,625783.53699399997
53970468,222,70,אשדוד,ישיבת - נוה הרצוג,,13,5340,168163.03452700001,637244.63139400003,0,,168163.03452700001,637244.63139400003
53969665,222,1015,מבשרת ציון,ישיבת - רינת יחזקאל,,13,5340,214232.56832699999,634799.60399400000,0,,214232.56832699999,634799.60399400000
53970138,222,709,תפרח,ישיבת - באר יצחק,,13,5340,170122.96862699999,581361.00119400001,0,,170122.96862699999,581361.00119400001
53969681,222,3000,ירושלים,ישיבת - בני עקיבא,,13,5340,217375.28902699999,630655.93779400003,0,,217375.28902699999,630655.93779400003
53969684,222,31,אופקים,ישיבת - אור עמרם ומשה,,13,5340,163405.86912700001,580174.36229399999,0,,163405.86912700001,580174.36229399999
53971599,222,3000,ירושלים,ישיבת - אוהל שם,,13,5340,220436.71662699999,630062.56669400004,0,,220436.71662699999,630062.56669400004
53969731,222,440,יסודות,ישיבה,Yeshiva,13,5340,187492.59702700001,635776.55279400002,0,,187492.59702700001,635776.55279400002
53969766,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220562.63972700000,633419.52589399996,0,,220562.63972700000,633419.52589399996
53972583,222,6100,בני ברק,"ישיבת - מהר""ט",,13,5340,184756.62442700000,665331.45679400000,0,,184756.62442700000,665331.45679400000
54014804,222,6100,בני ברק,ישיבת - אוהל משה,,13,5340,185029.02392700000,665026.23319399997,0,,185029.02392700000,665026.23319399997
53969755,222,3000,ירושלים,ישיבה - שערי תורה,,13,5340,223695.10502700001,638577.19389400003,0,,223695.10502700001,638577.19389400003
53969828,222,3000,ירושלים,ישיבת - נתיב מאיר,,13,5340,217399.86992699999,630800.36429399997,0,,217399.86992699999,630800.36429399997
53977965,222,3000,ירושלים,בית חתם סופר,,13,5340,220614.64022700000,633967.35859399999,0,,220614.64022700000,633967.35859399999
54013967,222,6100,בני ברק,ישיבת - תורה לנצח,,13,5340,184908.01642700000,666077.85669399996,0,,184908.01642700000,666077.85669399996
53971469,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221530.61272700000,632427.24079399998,0,,221530.61272700000,632427.24079399998
53968489,222,9000,באר שבע,"ישיבת - רב ברכות ע""ש יוסף חיים",,13,5340,180259.35472700000,575352.81759400002,0,,180259.35472700000,575352.81759400002
53971356,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,217913.05502699999,630201.76559400000,0,,217913.05502699999,630201.76559400000
53970950,222,0,,ישיבה - נחלת בנימין,,13,5340,203937.80292700001,648972.56439399999,0,,203937.80292700001,648972.56439399999
53971504,222,2550,גדרה,ישיבת - אור ציון,,13,5340,179730.55022700000,635869.77519399999,0,,179730.55022700000,635869.77519399999
53970154,222,7200,נס ציונה,כולל - יד אליעזר,,13,5340,181857.39222700000,649356.11459400004,0,,181857.39222700000,649356.11459400004
54015403,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,218257.74032700001,636290.15699399996,0,,218257.74032700001,636290.15699399996
53968764,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220450.62132700000,633629.82459400001,0,,220450.62132700000,633629.82459400001
54015228,222,1137,קריית יערים,ישיבת - מעייני החוכמה,,13,5340,209141.52782700001,634534.80729400006,0,,209141.52782700001,634534.80729400006
53971312,222,0,,ישיבה - קהילת קצות החושן,,13,5340,204047.13232700000,648297.82679399999,0,,204047.13232700000,648297.82679399999
53968620,222,3000,ירושלים,ישיבת - ארץ הצבי,,13,5340,219620.08972700001,628989.11899400002,0,,219620.08972700001,628989.11899400002
53965254,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221274.88332699999,632581.68579400005,0,,221274.88332699999,632581.68579400005
53966132,222,3000,ירושלים,ישיבה - פתחי תשובה,,13,5340,218744.46632700000,627161.62459400005,0,,218744.46632700000,627161.62459400005
53966322,222,70,אשדוד,ישיבה,Yeshiva,13,5340,168329.78742700000,633349.83829400002,0,,168329.78742700000,633349.83829400002
53966461,222,2600,אילת,ישיבה - איילת השחר,,13,5340,193635.08212700000,385938.40679400001,0,,193635.08212700000,385938.40679400001
53966465,222,9000,באר שבע,ישיבה - באר יצחק,,13,5340,179584.38952699999,572114.36769400002,0,,179584.38952699999,572114.36769400002
53965942,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220267.42632699999,632939.74749400001,0,,220267.42632699999,632939.74749400001
53965283,222,8400,רחובות,מרכז תורני בני תורה,,13,5340,182876.73092700000,644500.71929399995,0,,182876.73092700000,644500.71929399995
53965122,222,3000,ירושלים,ישיבת - שבות יהודה ישמח מישהי,,13,5340,216881.85682700001,632939.32059400005,0,,216881.85682700001,632939.32059400005
53965128,222,3000,ירושלים,כולל - בעלי תשובה,,13,5340,220903.25162699999,632871.47389400005,0,,220903.25162699999,632871.47389400005
53965137,222,3000,ירושלים,מוסדות אור שמח,,13,5340,221208.23562699999,633298.55559400003,0,,221208.23562699999,633298.55559400003
53966803,222,0,,ישיבה - שם משמעון,Shem MiShimon Yeshiva,13,5340,211454.99342700001,622691.22409399995,0,,211454.99342700001,622691.22409399995
53965699,222,3000,ירושלים,מרכז חינוך משכן שלמה,,13,5340,216723.82992700001,632400.78069399996,0,,216723.82992700001,632400.78069399996
53965313,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221000.31952700001,632674.28049399995,0,,221000.31952700001,632674.28049399995
54015098,222,246,נתיבות,ישיבת - הנגב אבן האזל,,13,5340,161548.86602700001,593158.95559400006,0,,161548.86602700001,593158.95559400006
53965977,222,3000,ירושלים,ישיבת - עטרת שלמה,,13,5340,219885.70652700000,633064.19379399996,0,,219885.70652700000,633064.19379399996
53966994,222,2620,קריית אונו,ישיבה - מוסדות הליכות עם ישראל,Mosdot Halikhot Am Yisrael Yeshiva,13,5340,186739.74102700001,663770.76829399995,0,,186739.74102700001,663770.76829399995
53966998,222,3000,ירושלים,ישיבה - זכרון יהודה,,13,5340,221177.16682700001,632899.19099399995,0,,221177.16682700001,632899.19099399995
54013787,222,8400,רחובות,ישיבה - הלכות חיים,,13,5340,182350.28002700000,644525.99109400006,0,,182350.28002700000,644525.99109400006
54014494,222,8400,רחובות,כולל - ארגונים יד ברודמן,,13,5340,182387.64662700001,644461.29819400003,0,,182387.64662700001,644461.29819400003
53967468,222,2200,דימונה,ישיבת נחלת אפרים,Nahalat Efryim Yeshiva,13,5340,202749.66802700001,552408.30369400000,0,,202749.66802700001,552408.30369400000
53965170,222,2610,בית שמש,ישיבה - קהל עדת ירושלים,,13,5340,199938.90082700000,627833.18249399995,0,,199938.90082700000,627833.18249399995
54014225,222,2630,קריית גת,"ישיבה - ע""ש מרדכי עובדיה",,13,5340,178083.79462700000,613347.24829400005,0,,178083.79462700000,613347.24829400005
53966975,222,7100,אשקלון,ישיבת - משכן שחר,,13,5340,159017.50642699999,619570.12049400003,0,,159017.50642699999,619570.12049400003
54014213,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220771.30632700000,633269.14609399997,0,,220771.30632700000,633269.14609399997
54014214,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220349.15132700000,632686.53509400005,0,,220349.15132700000,632686.53509400005
54014217,222,7900,פתח תקווה,ישיבה - עטרת בילויים,,13,5340,190706.35002700001,664231.73289400002,0,,190706.35002700001,664231.73289400002
53965213,222,1034,קריית מלאכי,"כולל - החיד""א",,13,5340,176476.49642700001,626927.31729399995,0,,176476.49642700001,626927.31729399995
53966627,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220225.85672700001,632632.38279399998,0,,220225.85672700001,632632.38279399998
53966632,222,1034,קריית מלאכי,ישיבת - קרית מלאכי,,13,5340,175327.16402699999,626765.41089399997,0,,175327.16402699999,626765.41089399997
53967217,222,6100,בני ברק,כולל - ויזניץ,,13,5340,184913.46702700001,664740.87149399996,0,,184913.46702700001,664740.87149399996
54014999,222,0,,ישיבה - חכם צבי,Hakham Tsvi Yeshiva,13,5340,210942.33702700000,622342.44319400005,0,,210942.33702700000,622342.44319400005
53968896,222,246,נתיבות,מקלט מס 18,,13,5340,161111.66012700001,592480.42759400001,0,,161111.66012700001,592480.42759400001
53966877,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220976.50512700001,632662.01889399998,0,,220976.50512700001,632662.01889399998
53966239,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220722.13372700001,632966.26289400004,0,,220722.13372700001,632966.26289400004
54014100,222,2610,בית שמש,ישיבת - אור לישרים,,13,5340,199599.86432699999,627433.42649400001,0,,199599.86432699999,627433.42649400001
53966060,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221405.92552700001,633093.44409400003,0,,221405.92552700001,633093.44409400003
54014202,222,3000,ירושלים,"כולל - תפארת רמ""א",,13,5340,220972.78262700001,632941.02839400002,0,,220972.78262700001,632941.02839400002
54014139,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221377.30482700001,633125.26429399999,0,,221377.30482700001,633125.26429399999
53967100,222,2610,בית שמש,ישיבת - כנסת ישראל,,13,5340,197784.29232700000,627979.04129400000,0,,197784.29232700000,627979.04129400000
54013858,222,246,נתיבות,ישיבת - רב פעלים קול רינה,,13,5340,161323.21572700000,592770.43169400003,0,,161323.21572700000,592770.43169400003
53963563,222,246,נתיבות,ישיבת - באבא סאלי,,13,5340,161456.39012699999,593080.08139399998,0,,161456.39012699999,593080.08139399998
53964052,222,3000,ירושלים,ישיבה - מאור תורה,,13,5340,220422.90082700000,632667.28659399995,0,,220422.90082700000,632667.28659399995
53965219,222,1137,קריית יערים,ישיבה - נווה ציון,,13,5340,209975.30282700001,634677.94619399996,0,,209975.30282700001,634677.94619399996
53965225,222,3000,ירושלים,ישיבת - פורת יוסף,,13,5340,222196.76232700000,631399.21539400006,0,,222196.76232700000,631399.21539400006
54014554,222,3000,ירושלים,ישיבת - נתיב מאיר,,13,5340,217346.56122700000,630755.92649400001,0,,217346.56122700000,630755.92649400001
53967157,222,3000,ירושלים,ישיבה - זכרון אליעזר,,13,5340,220877.92222700000,633025.80089399999,0,,220877.92222700000,633025.80089399999
54013763,222,3000,ירושלים,ישיבה - היכל תורה,,13,5340,220417.71452700000,632257.92339400004,2014,2015-07,220417.71452700000,632257.92339400004
53966444,222,9000,באר שבע,ישיבה - באר יצחק,,13,5340,179570.24142700000,572045.65469400003,0,,179570.24142700000,572045.65469400003
53968941,222,6100,בני ברק,ישיבת - בית מאיר,,13,5340,184677.35472700000,665045.36479400005,0,,184677.35472700000,665045.36479400005
53967065,222,0,,ישיבה - משכנות יעקב,,13,5340,210939.80122699999,622164.63849399996,0,,210939.80122699999,622164.63849399996
53967066,222,0,,ישיבת - קהל עדת ירושלים,,13,5340,210872.46752700000,622321.82109400001,0,,210872.46752700000,622321.82109400001
53967128,222,3000,ירושלים,ישיבת - אוהל יוסף,,13,5340,219925.11622699999,632320.30109399999,0,,219925.11622699999,632320.30109399999
53966729,222,8400,רחובות,כולל,Kolel,13,5340,182731.07462699999,644196.67229400005,0,,182731.07462699999,644196.67229400005
53972014,222,2500,נשר,ישיבת - כנרות חיים,,13,5340,204701.48852700001,741434.39389399998,0,,204701.48852700001,741434.39389399998
53966023,222,6100,בני ברק,ישיבת - בית יוסף,,13,5340,183867.76862700001,666284.51729400002,0,,183867.76862700001,666284.51729400002
54014094,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,218582.65002700000,633133.02729400003,0,,218582.65002700000,633133.02729400003
53966739,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220173.88112700000,632770.73019399995,0,,220173.88112700000,632770.73019399995
53966114,222,7900,פתח תקווה,ישיבת - נחלת דוד,,13,5340,190625.90352699999,666778.64559400000,0,,190625.90352699999,666778.64559400000
53973687,222,6100,בני ברק,ישיבת - מעייני נוה משה,,13,5340,184671.56292699999,666629.08519400004,0,,184671.56292699999,666629.08519400004
53973688,222,6100,בני ברק,ישיבת - חסד לאברהם,,13,5340,184888.42032700000,666017.48419400002,0,,184888.42032700000,666017.48419400002
53973690,222,6100,בני ברק,ישיבת - נבואות איתמר,,13,5340,184996.47322700001,664433.79769399995,0,,184996.47322700001,664433.79769399995
53966584,222,6100,בני ברק,כולל - חזון נחום,,13,5340,184912.46702700001,664740.87149399996,0,,184912.46702700001,664740.87149399996
53965018,222,3000,ירושלים,ישיבת - בריסק,,13,5340,220757.21892700001,632683.93509399996,0,,220757.21892700001,632683.93509399996
53972719,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220111.96892700001,629884.50779399998,0,,220111.96892700001,629884.50779399998
53965019,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221265.65192700000,633195.32159399998,0,,221265.65192700000,633195.32159399998
53965073,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,220226.94502700001,632266.76719399996,0,,220226.94502700001,632266.76719399996
53966524,222,3000,ירושלים,ישיבת - הרין,,13,5340,218826.34672700000,636513.47579399997,0,,218826.34672700000,636513.47579399997
53976897,222,6600,חולון,ישיבת - יראי שמים,,13,5340,178383.38542700000,659626.83849400003,2014,2015-07,178383.38542700000,659626.83849400003
54016552,222,750,פדויים,ישיבה,Yeshiva,13,5340,162991.54232700000,581867.11919400003,0,,162991.54232700000,581867.11919400003
53974732,222,9000,באר שבע,ישיבה - גהוהה עוסקי תורה,,13,5340,179910.26372700001,575296.53349399997,0,,179910.26372700001,575296.53349399997
54016165,222,709,תפרח,ישיבת - תושיה,,13,5340,169259.95042700000,581572.43029399996,0,,169259.95042700000,581572.43029399996
54017384,222,6100,בני ברק,ישיבת - עטרת עמרם,,13,5340,184641.75002700000,664980.27479399997,0,,184641.75002700000,664980.27479399997
53975863,222,6100,בני ברק,ישיבת - אור גאון,,13,5340,185048.98962700000,665285.17099400004,0,,185048.98962700000,665285.17099400004
53977181,222,4000,חיפה,ישיבת - נחלת הלווים,,13,5340,201649.00652699999,743335.91339400003,0,,201649.00652699999,743335.91339400003
53973084,222,6100,בני ברק,ישיבת - אוהל משה,,13,5340,184478.05152700000,665984.63219399995,2014,2015-07,184478.05152700000,665984.63219399995
54016312,222,749,פטיש,ישיבה,Yeshiva,13,5340,158205.00502700001,581885.95379399997,0,,158205.00502700001,581885.95379399997
53980390,222,6100,בני ברק,ישיבת - בית רבי שמעיהו,,13,5340,185367.90522700001,665838.48169399996,0,,185367.90522700001,665838.48169399996
53984897,222,6100,בני ברק,כולל - ברסלב,,13,5340,184813.97142700001,665224.89549400005,0,,184813.97142700001,665224.89549400005
53977609,222,6100,בני ברק,כולל,Kolel,13,5340,183892.32722700000,665397.38149399997,0,,183892.32722700000,665397.38149399997
53977675,222,6100,בני ברק,כולל - ברסלב,,13,5340,184497.54452699999,665388.30299400003,0,,184497.54452699999,665388.30299400003
53976224,222,0,,ישיבת - אור חברון,,13,5340,211498.14892700000,605413.74789400003,0,,211498.14892700000,605413.74789400003
53984324,222,7100,אשקלון,ישיבה - לבעלי תשובה ואברכים,,13,5340,158456.61022700000,618582.70029399998,0,,158456.61022700000,618582.70029399998
53979818,222,3000,ירושלים,הישיבה הגדולה נתיבי תלמוד,,13,5340,216898.96752700000,632811.36239400005,0,,216898.96752700000,632811.36239400005
53976751,222,7100,אשקלון,כולל - משכן שלום,,13,5340,158258.51262699999,618712.76229400001,0,,158258.51262699999,618712.76229400001
54016187,222,2550,גדרה,ישיבת - ברנוביץ,,13,5340,178690.61272700000,635934.54749400006,0,,178690.61272700000,635934.54749400006
53979166,222,6100,בני ברק,ישיבת - היכל תורה,,13,5340,184945.57962700000,664792.76379400003,0,,184945.57962700000,664792.76379400003
53979169,222,70,אשדוד,ישיבה - בית לוי,,13,5340,168292.31242700000,633293.36559399997,0,,168292.31242700000,633293.36559399997
53976660,222,3000,ירושלים,בית ספר - יחי עולים,,13,5340,220757.08182699999,632796.51669399999,0,,220757.08182699999,632796.51669399999
53979303,222,6100,בני ברק,ישיבת - בית אל,,13,5340,183599.31362700000,666222.89059400000,0,,183599.31362700000,666222.89059400000
54017267,222,2630,קריית גת,כולל - חניכי הישיבות,,13,5340,176773.73982700001,613600.74419400003,0,,176773.73982700001,613600.74419400003
54017387,222,7400,נתניה,כולל,Kolel,13,5340,186702.34532699999,691087.53669400001,0,,186702.34532699999,691087.53669400001
53979246,222,3000,ירושלים,ישיבה,Yeshiva,13,5340,221351.79112700000,632505.36149399995,0,,221351.79112700000,632505.36149399995
53979247,222,3000,ירושלים,ישיבה - אמרי שפר,,13,5340,216714.81322700001,632293.89459399995,0,,216714.81322700001,632293.89459399995
53979250,222,8400,רחובות,ישיבה - אוהל מנחם,,13,5340,182802.59002700000,644579.32889400003,0,,182802.59002700000,644579.32889400003
53977092,222,3000,ירושלים,ישיבת - באר יהודה,,13,5340,220612.64022700000,633967.35859399999,0,,220612.64022700000,633967.35859399999
53980232,222,3000,ירושלים,היכל לתורה גבורת ארי,,13,5340,219644.30692700000,633635.44919399999,0,,219644.30692700000,633635.44919399999
53976446,222,3000,ירושלים,ישיבת - הכותל,,13,5340,222149.11252699999,631390.91419399995,0,,222149.11252699999,631390.91419399995
53976513,222,874,מגדל העמק,"כולל - חב""ד שע""י",,13,5340,222175.70482700001,732377.82679399999,0,,222175.70482700001,732377.82679399999
53978256,222,3000,ירושלים,ישיבת - אור אלחנן,,13,5340,219506.38872700001,633453.68259400001,0,,219506.38872700001,633453.68259400001
53976585,222,3000,ירושלים,ישיבת - כתר שלמה,,13,5340,221093.99632700000,633129.60539399995,0,,221093.99632700000,633129.60539399995
53976586,222,3000,ירושלים,ישיבת - בית יעקב,,13,5340,221012.61302700001,633105.48509400000,0,,221012.61302700001,633105.48509400000
